,TEAM_ID,NEXT_SEASON,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,NEXT_W
0,1610612737,2004,-1.4114611405946582,-1.264087079705691,-1.4989151637752038,-1.1063950259644055,-1.0732584192019756,-1.7057861196747515,-0.47126575730872566,-0.6141037384664267,-0.8615083844761121,0.031074807534237702,-0.9763066447372772,-0.8168914459936809,-1.1583506196720157,-0.6297339780199562,-0.39129928775355166,0.08375688814339886,-0.3443464754428861,-1.3583182825971984,-0.9884508252382408,13
1,1610612737,2005,-1.0593694669054416,-0.9777350091653053,-0.7866666053837676,-1.5777726684189894,-1.4869321359969414,-1.4904122509469062,-0.8397273042730903,-0.4612492816345606,-0.701850448312861,0.876829089371649,-1.4130320609093754,-0.90702336046957,-1.2183490271240989,-0.5419934573586594,-1.0733899479349018,0.06330568876242675,0.5110679537565495,-1.2973226695336308,-2.0696630185267195,26
2,1610612737,2006,-0.558896302161484,-0.7400087619242305,-0.7709142686249952,-0.9895934862411458,-1.154715405906776,-0.9650470562263377,0.45547086081376714,0.4975650384926003,0.19782814695182363,1.005842454397695,-1.3010511849678117,-0.7694535962695287,-0.8301240377282675,-0.6297339780199562,-0.31172204406572745,0.6632075372709422,1.1755061382975063,-0.5016887167779766,-1.011864948769512,30
3,1610612737,2007,-0.7877558900594748,-0.7548666523767976,-0.5667701540572102,-1.2607399177415701,-1.2249920218873878,-1.2124374036040109,0.6825027230847392,0.5920568845341176,0.18645609190797025,0.47545417595728434,-1.0182994732153636,-0.7054124991419233,-0.9395328983761836,-0.33726557581563377,0.4044731491246903,0.8200000658583951,1.016359267748774,-0.6685296583930291,-1.011864948769512,37
4,1610612737,2008,0.09750317521626964,0.16632255568236748,-0.30489960588383946,-1.0479942561027757,-1.0828415941084226,-1.3040626666025492,1.6650668483230449,1.4813919061013392,1.0408914663877744,1.3498780944671505,-0.018870155436908443,0.4307240017515213,0.31690434003214324,-0.015550333390879044,1.0410910986272839,0.8949877969219595,0.3041770220431976,0.245507543250727,-0.6034185716128924,47
5,1610612737,2009,0.36157193048318204,0.41620525874827,0.10915355432991006,0.11167817400673151,0.049570240670074754,0.0027354335886428456,0.8537070782398986,1.0005951600665601,0.9622262454111749,0.44678453928482975,0.05111789202656881,0.19116286064455285,-0.004263605740771742,0.30616490903387567,0.05205964136432599,-0.16847457088859058,0.35589975497153553,0.4876960068854808,0.13542710426277638,53
6,1610612737,2010,0.9802472999656625,0.8997620571136382,0.8338767294691131,-0.3430135342016724,-0.3768810426668206,-0.548512241535758,0.4740800298523714,0.42808573993266114,1.2154943653734673,1.3212084577946956,0.1630987679681324,0.5754094434101855,0.41219592833839275,0.345160695994452,0.6204685248487845,-0.7888276187780782,0.4513878773007749,0.7397514079275764,0.8014288402633791,44
7,1610612737,2012,-1.8465458516534758,-2.108285400874281,-1.6027417653002811,-0.6558748013175466,-0.733055710023104,-0.4582975844056363,-2.019548621320601,-1.9397687549900666,-2.143120612964062,-1.8754560311839947,-1.5838028967202598,-1.962515516831956,-1.3206992516011815,-1.0976834215468723,-1.1870717246317937,-1.9136435847315447,-2.3615330596480666,-1.9449525611791576,0.5204593578881249,44
8,1610612737,2013,0.26348924995547174,0.20549335778459005,0.3885502642091851,0.47042576029960065,0.38178697076024043,0.6633905547801112,-1.0183753270436913,-0.7113747564503416,-0.24876490875597196,-0.7931772467988327,0.24708442492430513,-0.05314206543483086,0.9662988677488066,0.7448675123403594,-0.2889856887263491,0.4314272776199249,-0.6268321706668857,0.04368382355509878,0.007950209481411,38
9,1610612737,2014,0.1981007962703315,0.3067971563248208,0.1766745865566169,0.8500307644001948,0.9200419613390185,1.0017222350383026,-0.10280421034436105,-0.3056156528602968,0.6587945002374863,-1.2375566152218793,0.29467629719946964,-0.15987722731417325,1.1251181815925557,0.9495953938833851,-0.5959264858079567,0.9154389963029317,-0.30455975780570305,0.29932720183622785,-0.11692511601870204,60
10,1610612737,2015,1.3574883789183945,1.4549068731141028,1.4900569949664135,1.4256954958934034,1.3800343568484785,2.425878468918549,0.21727349711963242,0.050118355766591904,1.6016338214675303,-0.4706438342337182,1.3948884033253321,1.026069015789631,2.385084738086299,2.246205310322548,0.5636276365003386,0.9086219298426076,0.00975531152804304,1.3272826808192941,1.1916642324512323,48
11,1610612737,2016,0.8595301547007882,1.0456395270115706,1.2093106356708414,1.221292801377699,1.4247558397452318,2.2723789030553565,-0.35588890926937916,-0.5751953312728608,1.1586545067700798,-1.287728479398675,1.4144850566151057,0.772276519765417,1.6686331667467196,1.768506920055488,1.8027590024964582,1.160853388874597,-0.09766882609235118,0.7899830892740439,0.7337880389508179,43
12,1610612737,2017,0.4797741352217047,0.6390736155367778,0.6458127236612008,0.5913987835844053,0.8497653453584065,1.1227564931117158,0.18377699285014473,0.39195650468149273,0.552464764746667,-0.14094301250049004,1.0141534251240159,0.8125986920309464,0.9239470507238068,0.6083822579783422,0.14300506272183935,1.1881216547158933,-0.6626402165403504,0.5137088418684729,-0.09090942320617848,24
13,1610612737,2018,-0.3048873089999778,-0.1619017515879802,0.2942290507160229,1.171234998639159,1.23309234161629,1.8180355765279643,-1.074202834159504,-1.2394174255058796,0.1406616224943933,-1.5600900277869938,-0.08325915910330751,-0.5868178748315428,0.22867138789672706,-0.19103137471347253,-0.9256036382289426,0.28826888195312006,-0.9650192705829417,-0.22451747506264713,-1.1965763677384293,29
